VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,pickup_X,pickup_Y,pickup_borough,location_i_pickup,objectid_pickup,pickup_shape_area,shape_leng_pickup,pickup_zone,X,Y,borough,location_i_dropoff,objectid_dropoff,shape_area,shape_leng_dropoff,zone
1,11/1/2022 0:32,11/1/2022 0:50,2,6.5,1,N,87,112,1,20.5,3,0.5,7.25,0,0.3,31.55,2.5,0,-74.00781099,40.70665828,Manhattan,87,87,6.72050210692e-05,0.03690155,Financial District North,-73.94848138,40.72883018,Brooklyn,112,112,0.000462069,0.107267876,Greenpoint
2,11/1/2022 0:19,11/1/2022 0:27,3,1.24,1,N,107,68,4,-7.5,-0.5,-0.5,0,0,-0.3,-11.3,-2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:19,11/1/2022 0:27,3,1.24,1,N,107,68,4,7.5,0.5,0.5,0,0,0.3,11.3,2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:34,11/1/2022 0:49,1,2.92,1,N,249,261,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-74.01291956,40.7089752,Manhattan,261,261,3.43423231652e-05,0.027120456,World Trade Center
2,11/1/2022 0:14,11/1/2022 0:44,1,6.54,1,N,264,264,1,25,0.5,0.5,5.76,0,0.3,34.56,2.5,0,,,,,,,,,,,,,,,,
2,11/1/2022 0:57,11/1/2022 1:01,1,0.51,1,N,264,264,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5,0,,,,,,,,,,,,,,,,
1,11/1/2022 0:13,11/1/2022 0:21,2,2.4,1,N,144,97,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5,0,-73.99740673,40.72058154,Manhattan,144,144,4.74789670369e-05,0.027620167,Little Italy/NoLiTa,-73.97557705,40.69061725,Brooklyn,97,97,0.000163304,0.062476015,Fort Greene
1,11/1/2022 0:41,11/1/2022 0:42,2,0.6,1,N,114,264,1,4,3,0.5,1.55,0,0.3,9.35,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,,,,,,,,
1,11/1/2022 0:57,11/1/2022 1:01,2,1.1,1,N,141,264,2,5.5,3,0.5,0,0,0.3,9.3,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,,,,,,,,
2,11/1/2022 0:03,11/1/2022 0:12,1,1.74,1,N,162,186,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West
2,11/1/2022 0:19,11/1/2022 0:29,1,1.3,1,N,161,141,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West
2,11/1/2022 0:46,11/1/2022 0:48,1,0.51,1,N,237,162,1,4,0.5,0.5,1,0,0.3,8.8,2.5,0,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East
1,11/1/2022 0:09,11/1/2022 0:15,1,1.4,1,N,161,50,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5,0,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
1,11/1/2022 0:18,11/1/2022 0:22,1,1,1,N,50,100,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5,0,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District
1,11/1/2022 0:28,11/1/2022 0:33,1,1.1,1,N,100,90,1,5.5,3,0.5,0.01,0,0.3,9.31,2.5,0,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
1,11/1/2022 0:36,11/1/2022 0:55,1,9.1,1,N,68,244,1,27,3,0.5,2,0,0.3,32.8,2.5,0,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea,-73.94166788,40.84121884,Manhattan,244,244,0.000359703,0.080568604,Washington Heights South
2,10/31/2022 23:58,11/1/2022 0:01,6,0.48,1,N,107,107,1,4,0.5,0.5,1.17,0,0.3,8.97,2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
1,11/1/2022 0:04,11/1/2022 0:33,1,18,2,N,132,161,1,52,3.75,0.5,12.6,6.55,0.3,75.7,2.5,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center
2,11/1/2022 0:02,11/1/2022 0:34,1,18.14,2,N,264,161,2,52,0,0.5,0,6.55,0.3,61.85,2.5,0,,,,,,,,,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center
2,11/1/2022 0:43,11/1/2022 1:00,1,4.96,1,N,100,74,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,0,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
2,10/31/2022 23:54,10/31/2022 23:56,2,0.64,1,N,162,237,2,4,0.5,0.5,0,0,0.3,7.8,2.5,0,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South
2,11/1/2022 0:44,11/1/2022 0:45,1,0.04,1,N,141,141,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West
2,11/1/2022 0:30,11/1/2022 0:36,1,1.51,1,N,48,239,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.9782733,40.78410708,Manhattan,239,239,0.000204715,0.063626115,Upper West Side South
1,11/1/2022 0:14,11/1/2022 0:23,1,1.5,1,N,233,186,2,8,3,0.5,0,0,0.3,11.8,2.5,0,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West
1,11/1/2022 0:30,11/1/2022 0:37,1,1.5,1,N,246,48,1,7,3,0.5,2.15,0,0.3,12.95,2.5,0,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:28,11/1/2022 0:44,1,5.53,1,N,48,116,1,18.5,0.5,0.5,4.46,0,0.3,26.76,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.94736722,40.82753532,Manhattan,116,116,0.000260415,0.068116484,Hamilton Heights
1,11/1/2022 0:40,11/1/2022 0:52,1,0,1,N,167,247,1,15.2,0,0.5,0,0,0.3,16,0,0,-73.90444934,40.82798167,Bronx,167,167,0.000167529,0.090815974,Morrisania/Melrose,-73.92513265,40.82914584,Bronx,247,247,0.000205617,0.092967858,West Concourse
1,11/1/2022 0:58,11/1/2022 1:35,1,0,1,N,247,90,1,29.2,0,0.5,0,0,0.3,30,0,0,-73.92513265,40.82914584,Bronx,247,247,0.000205617,0.092967858,West Concourse,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
1,11/1/2022 0:06,11/1/2022 0:36,3,17.2,2,N,132,229,1,52,3.75,0.5,8.48,0,0.3,65.03,2.5,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.96517424,40.75658919,Manhattan,229,229,9.47058230931e-05,0.04252529,Sutton Place/Turtle Bay North
2,11/1/2022 0:32,11/1/2022 0:58,1,5.46,1,N,249,146,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.93363873,40.75452473,Queens,146,146,0.000104639,0.047140522,Long Island City/Queens Plaza
1,11/1/2022 0:14,11/1/2022 0:26,1,2.7,1,N,238,74,2,11.5,3,0.5,0,0,0.3,15.3,2.5,0,-73.97281448,40.79176595,Manhattan,238,238,0.000184764,0.060109311,Upper West Side North,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
1,11/1/2022 0:42,11/1/2022 0:58,1,4.1,1,N,237,179,2,15,3,0.5,0,0,0.3,18.8,2.5,0,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South,-73.92681392,40.77142085,Queens,179,179,0.000183893,0.071380864,Old Astoria
2,11/1/2022 0:04,11/1/2022 0:29,2,7.16,1,N,234,82,2,23,0.5,0.5,0,6.55,0.3,33.35,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.8723464,40.73847115,Queens,82,82,0.000323601,0.11987565,Elmhurst
1,11/1/2022 0:26,11/1/2022 0:45,2,3.9,1,N,164,148,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5,0,-73.98592911,40.74880822,Manhattan,164,164,5.56318237441e-05,0.035771612,Midtown South,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side
1,11/1/2022 0:52,11/1/2022 1:01,1,3,1,N,79,140,2,10.5,3,0.5,0,0,0.3,14.3,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East
1,11/1/2022 0:05,11/1/2022 0:24,1,8.9,1,N,237,25,1,26.5,3,0.5,6.05,0,0.3,36.35,2.5,0,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South,-73.98645967,40.68561568,Brooklyn,25,25,0.000124168,0.04714582,Boerum Hill
1,11/1/2022 0:06,11/1/2022 0:26,1,6.9,1,N,90,152,1,22,3,0.5,5.15,0,0.3,30.95,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.95432354,40.81757868,Manhattan,152,152,0.000146638,0.057909477,Manhattanville
1,11/1/2022 0:53,11/1/2022 0:58,1,0.9,1,N,238,151,1,6,3,0.5,1.95,0,0.3,11.75,2.5,0,-73.97281448,40.79176595,Manhattan,238,238,0.000184764,0.060109311,Upper West Side North,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley
2,11/1/2022 0:40,11/1/2022 0:42,1,0.67,1,N,161,236,1,4,0.5,0.5,1.95,0,0.3,9.75,2.5,0,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North
2,11/1/2022 0:46,11/1/2022 0:51,1,0.71,1,N,236,263,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West
2,11/1/2022 0:53,11/1/2022 0:59,1,1.87,1,N,263,140,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,0,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East
1,11/1/2022 0:05,11/1/2022 0:43,1,9.6,1,N,249,95,2,32.5,3,0.5,0,6.55,0.3,42.85,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.84822805,40.72347879,Queens,95,95,0.00057277,0.113629605,Forest Hills
2,11/1/2022 0:33,11/1/2022 0:41,1,1.48,1,N,90,79,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:04,11/1/2022 0:12,1,0.94,1,N,113,79,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0,-73.99462809,40.73248529,Manhattan,113,113,5.79634566998e-05,0.032745351,Greenwich Village North,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:37,11/1/2022 0:49,1,2.29,1,N,161,239,1,10.5,0.5,0.5,5,0,0.3,19.3,2.5,0,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center,-73.9782733,40.78410708,Manhattan,239,239,0.000204715,0.063626115,Upper West Side South
2,11/1/2022 0:49,11/1/2022 1:11,1,6.91,1,N,113,42,1,21,0.5,0.5,6.2,0,0.3,31,2.5,0,-73.99462809,40.73248529,Manhattan,113,113,5.79634566998e-05,0.032745351,Greenwich Village North,-73.93951934,40.82104325,Manhattan,42,42,0.000263897,0.092709227,Central Harlem North
1,11/1/2022 0:23,11/1/2022 0:27,3,0.5,1,N,249,113,4,5,3,0.5,0,0,0.3,8.8,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.99462809,40.73248529,Manhattan,113,113,5.79634566998e-05,0.032745351,Greenwich Village North
1,11/1/2022 0:34,11/1/2022 0:42,2,2,1,N,211,90,1,8.5,3,0.5,1,0,0.3,13.3,2.5,0,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
1,11/1/2022 0:47,11/1/2022 1:09,2,9.5,1,N,100,127,2,28.5,3,0.5,0,0,0.3,32.3,2.5,0,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District,-73.92032253,40.8650573,Manhattan,127,127,0.000163196,0.060018886,Inwood
1,11/1/2022 0:01,11/1/2022 0:08,2,0.8,1,N,48,50,1,6,3,0.5,1.95,0,0.3,11.75,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
2,11/1/2022 0:25,11/1/2022 0:51,1,4.67,1,N,230,7,2,19.5,0.5,0.5,0,0,0.3,23.3,2.5,0,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District,-73.92148224,40.76109419,Queens,7,7,0.000389788,0.107417171,Astoria
2,11/1/2022 0:03,11/1/2022 0:16,5,1.26,1,N,234,4,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.97702385,40.72415082,Manhattan,4,4,0.000111872,0.043566527,Alphabet City
2,11/1/2022 0:44,11/1/2022 1:01,5,2.08,1,N,249,261,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-74.01291956,40.7089752,Manhattan,261,261,3.43423231652e-05,0.027120456,World Trade Center
1,11/1/2022 0:59,11/1/2022 1:23,3,10.2,1,N,249,243,1,30.5,3,0.5,4.7,0,0.3,39,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.93282471,40.8586701,Manhattan,243,243,0.000438377,0.0943315,Washington Heights North
2,11/1/2022 0:15,11/1/2022 0:25,1,1.87,1,N,48,68,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:45,11/1/2022 0:50,1,0.57,1,N,164,186,1,5,0.5,0.5,2.64,0,0.3,11.44,2.5,0,-73.98592911,40.74880822,Manhattan,164,164,5.56318237441e-05,0.035771612,Midtown South,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West
2,11/1/2022 0:55,11/1/2022 0:56,1,0.01,1,N,90,90,4,-2.5,-0.5,-0.5,0,0,-0.3,-6.3,-2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
2,11/1/2022 0:55,11/1/2022 0:56,1,0.01,1,N,90,249,4,2.5,0.5,0.5,0,0,0.3,6.3,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village
1,11/1/2022 0:13,11/1/2022 0:31,1,3.6,1,Y,234,238,3,15,3,0.5,0,0,0.3,18.8,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.97281448,40.79176595,Manhattan,238,238,0.000184764,0.060109311,Upper West Side North
1,11/1/2022 0:58,11/1/2022 1:02,1,0.6,1,N,114,148,1,5,3,0.5,0.88,0,0.3,9.68,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side
1,11/1/2022 0:34,11/1/2022 0:36,1,0.5,1,N,239,239,2,3.5,3,0.5,0,0,0.3,7.3,2.5,0,-73.9782733,40.78410708,Manhattan,239,239,0.000204715,0.063626115,Upper West Side South,-73.9782733,40.78410708,Manhattan,239,239,0.000204715,0.063626115,Upper West Side South
2,11/1/2022 0:08,11/1/2022 0:21,1,3.18,1,N,162,7,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East,-73.92148224,40.76109419,Queens,7,7,0.000389788,0.107417171,Astoria
2,11/1/2022 0:12,11/1/2022 0:47,2,8.34,1,N,50,62,2,29.5,0.5,0.5,0,0,0.3,33.3,2.5,0,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West,-73.94926891,40.66708332,Brooklyn,62,62,0.000158238,0.082259336,Crown Heights South
2,11/1/2022 0:26,11/1/2022 0:41,5,9.21,1,N,132,39,2,26,0.5,0.5,0,0,0.3,28.55,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.89978226,40.63887768,Brooklyn,39,39,0.000900283,0.132369621,Canarsie
1,11/1/2022 0:24,11/1/2022 0:28,2,1.2,1,N,48,246,1,5.5,3,0.5,1.4,0,0.3,10.7,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards
1,11/1/2022 0:38,11/1/2022 0:53,3,3.1,1,N,249,237,1,13,3,0.5,3.35,0,0.3,20.15,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South
2,11/1/2022 0:36,11/1/2022 0:36,1,0.05,5,N,264,264,1,20,0,0.5,4.16,0,0.3,24.96,0,0,,,,,,,,,,,,,,,,
2,11/1/2022 0:41,11/1/2022 1:05,4,11.73,5,N,80,236,1,27.16,0,0.5,0,6.55,0.3,37.01,2.5,0,-73.94233581,40.71446207,Brooklyn,80,80,0.000407322,0.117212621,East Williamsburg,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North
2,11/1/2022 0:55,11/1/2022 1:11,1,5.36,1,N,107,41,1,16.5,0.5,0.5,6.09,0,0.3,26.39,2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-73.95206437,40.80420432,Manhattan,41,41,0.000143093,0.052793109,Central Harlem
1,11/1/2022 0:31,11/1/2022 0:43,1,2.2,1,N,48,236,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North
2,11/1/2022 0:18,11/1/2022 0:48,1,3.86,1,N,163,79,1,21.5,0.5,0.5,3,0,0.3,28.3,2.5,0,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:50,11/1/2022 1:06,2,2.36,1,N,79,158,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West
2,11/1/2022 0:52,11/1/2022 0:59,1,3.49,1,N,132,218,2,12,0.5,0.5,0,0,0.3,14.55,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.77211715,40.67330221,Queens,218,218,0.000281294,0.083700828,Springfield Gardens North
2,11/1/2022 0:13,11/1/2022 0:39,1,10.93,1,N,132,225,2,32.5,0.5,0.5,0,0,0.3,35.05,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.93144974,40.68878496,Brooklyn,225,225,0.000310835,0.088799207,Stuyvesant Heights
2,10/31/2022 23:48,11/1/2022 0:17,1,17.46,2,N,132,107,1,52,0,0.5,12.62,6.55,0.3,75.72,2.5,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
2,11/1/2022 0:34,11/1/2022 0:53,1,2.71,1,N,148,217,2,15,0.5,0.5,0,0,0.3,18.8,2.5,0,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side,-73.95684084,40.70324955,Brooklyn,217,217,0.000114733,0.055390525,South Williamsburg
1,11/1/2022 0:01,11/1/2022 0:17,1,3.3,1,N,186,186,1,13.5,3,0.5,4.3,0,0.3,21.6,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West
2,11/1/2022 0:04,11/1/2022 0:10,1,1.17,1,N,234,186,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West
2,11/1/2022 0:11,11/1/2022 0:31,1,4.23,1,N,186,263,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West
2,11/1/2022 0:01,11/1/2022 0:19,1,7.57,1,N,132,258,2,22,0.5,0.5,0,0,0.3,24.55,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.85664593,40.69013957,Queens,258,258,0.00036621,0.089013379,Woodhaven
2,11/1/2022 0:15,11/1/2022 0:21,2,0.8,1,N,237,163,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,0,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North
2,11/1/2022 0:30,11/1/2022 0:38,1,1.92,1,N,100,50,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
2,11/1/2022 0:46,11/1/2022 1:07,1,3.79,1,N,246,79,1,16,0.5,0.5,4.95,0,0.3,24.75,2.5,0,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:07,11/1/2022 0:16,1,1.8,1,N,236,238,1,9,0.5,0.5,2,0,0.3,14.8,2.5,0,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North,-73.97281448,40.79176595,Manhattan,238,238,0.000184764,0.060109311,Upper West Side North
2,11/1/2022 0:17,11/1/2022 0:32,1,5.53,1,N,238,243,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5,0,-73.97281448,40.79176595,Manhattan,238,238,0.000184764,0.060109311,Upper West Side North,-73.93282471,40.8586701,Manhattan,243,243,0.000438377,0.0943315,Washington Heights North
2,11/1/2022 0:12,11/1/2022 0:44,1,6.91,1,N,237,223,1,25.5,0.5,0.5,5.86,0,0.3,35.16,2.5,0,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South,-73.90665664,40.77820529,Queens,223,223,0.000764361,0.166021925,Steinway
2,11/1/2022 0:50,11/1/2022 0:58,3,1.8,1,N,100,158,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West
2,11/1/2022 0:59,11/1/2022 1:03,2,0.53,1,N,158,90,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
